"iso_a3","exports_mid","exports_low","exports_high","incidence_mid","incidence_low","incidence_high","month","variant"
"HUN",0,0,0,16475.4538646598,7220.45161290323,22875.6726002132,"march",FALSE
"IMN",0,0,0,NA,NA,NA,"march",FALSE
"IND",0,0,0,38691.5102140802,36327.4151190851,50016.4143811334,"march",FALSE
"IRL",0,0,0,524.792998082089,524.58064516129,524.580645161301,"march",FALSE
"ISR",0,0,0,1947.85184022737,1873.1587528489,2201.5448933445,"march",FALSE
"ITA",0,0,0,21529.7414956877,21400.9782144014,21559.3580408663,"march",FALSE
"JEY",0,0,0,NA,NA,NA,"march",FALSE
"JPN",0,0,0,1645.51864255447,1622.43426094949,1653.51874208485,"march",FALSE
"KAZ",0,0,0,1558.61514428535,1444.71868501098,2145.84482575824,"march",FALSE
"KEN",0,0,0,956.597724397405,906.093535878873,1743.35740497307,"march",FALSE
"KOR",0,0,0,536.963913042589,470.223655295232,614.002815017787,"march",FALSE
"KWT",0,0,0,1370.47801309232,1330.71674774064,1666.31540919243,"march",FALSE
"LBN",0,0,0,5583.48919548514,4935.31193484764,6768.82238911149,"march",FALSE
"LCA",0,0,0,29.0146222101929,27.3555233205694,32.4677089993688,"march",FALSE
"LTU",0,0,0,705.197779391325,646.328157522841,787.628369743323,"march",FALSE
"LUX",0,0,0,225.484340621217,210.709677419355,231.4552569127,"march",FALSE
"LVA",0,0,0,755.683780287742,681.732908315935,865.303244744612,"march",FALSE
"MAR",0,0,0,436.608912968905,401.387096774194,639.257442854664,"march",FALSE
"MEX",0,0,0,8666.05552431255,4901.58155955757,14392.8537745876,"march",FALSE
"MLI",0,0,0,156.68678807641,141.350260567285,175.708471660634,"march",FALSE
"MLT",0,0,0,282.829515221873,262.640496992448,307.253951066669,"march",FALSE
"MYS",0,0,0,1495.96827457715,1443.76439840395,1578.79764907208,"march",FALSE
"NLD",0,0,0,6309.52944985341,6273.8960204399,6348.19696685877,"march",FALSE
"NOR",0,0,0,907.07497067347,849.255427983336,999.596940145658,"march",FALSE
"PAK",0,0,0,4850.22996140518,4344.38296366598,6398.31983762212,"march",FALSE
"POL",0,0,0,48478.215729956,41448.0374685265,60505.5837386667,"march",FALSE
"PRT",0,0,0,1504.19236289456,1314.7477969939,1774.08714175768,"march",FALSE
"QAT",0,0,0,893.251449934752,739.613073122875,1277.60717640307,"march",FALSE
"ROU",0,0,0,8771.04501416676,4864.80645161524,11928.5027476288,"march",FALSE
"RUS",0,0,0,16174.5265133617,13660.3027836352,19843.3917847268,"march",FALSE
"SAU",0,0,0,804.598960350347,669.207125848641,996.648317057948,"march",FALSE
"SEN",0,0,0,263.779612257935,240.294532362637,295.550283906204,"march",FALSE
"SGP",0,0,0,14.4891452413692,14.3548387096793,15.2966319904979,"march",FALSE
"SRB",0,0,0,4598.68566109423,4567.1770562685,4645.48401455241,"march",FALSE
"SVK",0,0,0,9825.1222195994,8089.24397348617,12392.3683333615,"march",FALSE
"SVN",0,0,0,2520.56228471838,1622.62581252783,3090.23769181967,"march",FALSE
"SWE",0,0,0,6461.43774433512,6173.69547977128,6811.47833369902,"march",FALSE
"THA",0,0,0,95.3686742126869,91.3690056902481,299.496084226291,"march",FALSE
"TUR",0,0,0,25543.3584121365,19857.8709677419,154438.971852606,"march",FALSE
"TWN",0,0,0,2.44629296734264,2.41935525579674,2.5831546082983,"march",FALSE
"UKR",0,0,0,13202.4647523824,12024.3724549338,20616.7303080554,"march",FALSE
"USA",0,0,0,63588.1440157429,58514.1726039037,101879.303130438,"march",FALSE
"VCT",0,0,0,6.24006574628116,6.19354838709677,6.45690774664507,"march",FALSE
"ZAF",0,0,0,4246.9376621363,3733.26201779133,4916.64521558091,"march",FALSE
"ARE",93.0850769537873,86.7659361672296,102.252301649203,2430.78124970838,2255.49531784829,2742.45513367493,"march",TRUE
"AUT",32.3289488821537,30.1342772317324,35.5127754230766,5543.40835273747,2799.64516129032,8713.88772648196,"march",TRUE
"BEL",127.643608517469,118.978439414944,140.214233998009,3934.18297680695,3578.77419354839,97949.133401236,"march",TRUE
"BGD",0.55739567038196,0.519556503995387,0.612289231432354,2422.54136181094,2099.32258064516,2652.89551953173,"march",TRUE
"BGR",2.7869783519098,2.59778251997693,3.06144615716177,9653.50753607603,8702.70487143483,10834.8760929995,"march",TRUE
"BHR",34.5585315636815,32.212503247714,37.961932348806,732.250446542721,711.322580645161,833.64138165409,"march",TRUE
"BLR",7.80353938534744,7.27379105593542,8.57204924005296,1171.88349254117,1113.12358033737,1230.64337603318,"march",TRUE
"BMU",5.01656103343764,4.67600853595848,5.51060308289119,NA,NA,NA,"march",TRUE
"BRB",9.47572639649332,8.83246056792158,10.40891693435,18.9461813516764,18.8387097562061,19.5798930853973,"march",TRUE
"CAN",75.2484155015646,70.1401280393772,82.6590462433679,NA,NA,NA,"march",TRUE
"CHE",154.398600695803,143.917151606722,169.604117106762,1829.25970189593,1490.06451612903,6072.79494342156,"march",TRUE
"CHN",8.91833072611136,8.31290406392619,9.79662770291767,NA,NA,NA,"march",TRUE
"CPV",0.55739567038196,0.519556503995387,0.612289231432354,66.9048739089443,66.7741935483871,68.2759977998398,"march",TRUE
"CYP",20.0662441337506,18.7040341438339,22.0424123315648,363.380002294979,359.903225806452,377.778444330671,"march",TRUE
"CZE",18.9514527929866,17.6649211358432,20.8178338687001,19912.1441507597,17988.8345034909,22456.0056877058,"march",TRUE
"DEU",614.807424431302,573.070823906912,675.355022269887,196139.731548613,143325.951242802,214602.993083232,"march",TRUE
"DNK",41.247279608265,38.4471812956586,45.3094031259942,639.426020620235,626.193548387097,721.421363632704,"march",TRUE
"ESP",165.546514103442,154.30828168663,181.849901735409,3691.31701337515,3090.26682722355,5636.69226421781,"march",TRUE
"EST",6.68874804458352,6.23467804794464,7.34747077718825,1345.63200502625,1327.60928019471,1377.65266378383,"march",TRUE
"FIN",39.0176969267372,36.3689552796771,42.8602462002648,702.901638609185,675.388799420937,744.966733180795,"march",TRUE
"FRA",297.091892313585,276.923616629541,326.350160353445,49119.7767831587,29155.9187285283,95496.2055516134,"march",TRUE
"GBR",NA,NA,NA,NA,NA,NA,"march",TRUE
"GGY",42.9194666194109,40.0058508076448,47.1462708202913,NA,NA,NA,"march",TRUE
"GIB",0.55739567038196,0.519556503995387,0.612289231432354,NA,NA,NA,"march",TRUE
"GRC",19.5088484633686,18.1844776398385,21.4301231001324,6923.94826987175,6173.51070453254,8860.12687652781,"march",TRUE
"HKG",41.247279608265,38.4471812956586,45.3094031259942,NA,NA,NA,"march",TRUE
"HRV",6.13135237420156,5.71512154394926,6.7351815457559,1518.02238334883,1347.22532781794,1747.32226880335,"march",TRUE
"HUN",28.42717918948,26.4973817037647,31.2267508030501,16475.4538646598,7220.45161290323,22875.6726002132,"march",TRUE
"IMN",24.5254094968062,22.860486175797,26.9407261830236,NA,NA,NA,"march",TRUE
"IND",94.7572639649332,88.3246056792158,104.0891693435,38691.5102140802,36327.4151190851,50016.4143811334,"march",TRUE
"IRL",225.745246504694,210.420384118132,247.977138730104,524.792998082089,524.58064516129,524.580645161301,"march",TRUE
"ISR",42.362070949029,39.4862943036494,46.5339815888589,1947.85184022737,1873.1587528489,2201.5448933445,"march",TRUE
"ITA",181.710988544519,169.375420302496,199.606289446948,21529.7414956877,21400.9782144014,21559.3580408663,"march",TRUE
"JEY",82.4945592165301,76.8943625913172,90.6188062519885,NA,NA,NA,"march",TRUE
"JPN",47.9360276528486,44.6818593436033,52.6568739031825,1645.51864255447,1622.43426094949,1653.51874208485,"march",TRUE
"KAZ",1.67218701114588,1.55866951198616,1.83686769429706,1558.61514428535,1444.71868501098,2145.84482575824,"march",TRUE
"KEN",22.8532224856604,21.3018166638109,25.1038584887265,956.597724397405,906.093535878873,1743.35740497307,"march",TRUE
"KOR",19.5088484633686,18.1844776398385,21.4301231001324,536.963913042589,470.223655295232,614.002815017787,"march",TRUE
"KWT",0.55739567038196,0.519556503995387,0.612289231432354,1370.47801309232,1330.71674774064,1666.31540919243,"march",TRUE
"LBN",10.0331220668753,9.35201707191696,11.0212061657824,5583.48919548514,4935.31193484764,6768.82238911149,"march",TRUE
"LCA",0.55739567038196,0.519556503995387,0.612289231432354,29.0146222101929,27.3555233205694,32.4677089993688,"march",TRUE
"LTU",44.0342579601748,41.0449638156356,48.370849283156,705.197779391325,646.328157522841,787.628369743323,"march",TRUE
"LUX",26.1975965079521,24.4191556877832,28.7775938773207,225.484340621217,210.709677419355,231.4552569127,"march",TRUE
"LVA",34.5585315636815,32.212503247714,37.961932348806,755.683780287742,681.732908315935,865.303244744612,"march",TRUE
"MAR",1.67218701114588,1.55866951198616,1.83686769429706,436.608912968905,401.387096774194,639.257442854664,"march",TRUE
"MEX",0.55739567038196,0.519556503995387,0.612289231432354,8666.05552431255,4901.58155955757,14392.8537745876,"march",TRUE
"MLI",0.55739567038196,0.519556503995387,0.612289231432354,156.68678807641,141.350260567285,175.708471660634,"march",TRUE
"MLT",13.377496089167,12.4693560958893,14.6949415543765,282.829515221873,262.640496992448,307.253951066669,"march",TRUE
"MYS",20.6236398041325,19.2235906478293,22.6547015629971,1495.96827457715,1443.76439840395,1578.79764907208,"march",TRUE
"NLD",139.34891759549,129.889125998847,153.072307858089,6309.52944985341,6273.8960204399,6348.19696685877,"march",TRUE
"NOR",42.362070949029,39.4862943036494,46.5339815888589,907.07497067347,849.255427983336,999.596940145658,"march",TRUE
"PAK",26.7549921783341,24.9387121917786,29.389883108753,4850.22996140518,4344.38296366598,6398.31983762212,"march",TRUE
"POL",102.560803350281,95.5983967351512,112.661218583553,48478.215729956,41448.0374685265,60505.5837386667,"march",TRUE
"PRT",10.5905177372572,9.87157357591235,11.6334953972147,1504.19236289456,1314.7477969939,1774.08714175768,"march",TRUE
"QAT",123.741838824795,115.341543886976,135.928209377983,893.251449934752,739.613073122875,1277.60717640307,"march",TRUE
"ROU",54.6247756974321,50.9165373915479,60.0043446803707,8771.04501416676,4864.80645161524,11928.5027476288,"march",TRUE
"RUS",43.4768622897929,40.5254073116402,47.7585600517237,16174.5265133617,13660.3027836352,19843.3917847268,"march",TRUE
"SAU",7.80353938534744,7.27379105593542,8.57204924005296,804.598960350347,669.207125848641,996.648317057948,"march",TRUE
"SEN",6.68874804458352,6.23467804794464,7.34747077718825,263.779612257935,240.294532362637,295.550283906204,"march",TRUE
"SGP",42.362070949029,39.4862943036494,46.5339815888589,14.4891452413692,14.3548387096793,15.2966319904979,"march",TRUE
"SRB",7.80353938534744,7.27379105593542,8.57204924005296,4598.68566109423,4567.1770562685,4645.48401455241,"march",TRUE
"SVK",9.47572639649332,8.83246056792158,10.40891693435,9825.1222195994,8089.24397348617,12392.3683333615,"march",TRUE
"SVN",3.34437402229176,3.11733902397232,3.67373538859413,2520.56228471838,1622.62581252783,3090.23769181967,"march",TRUE
"SWE",29.5419705302439,27.5364947117555,32.4513292659148,6461.43774433512,6173.69547977128,6811.47833369902,"march",TRUE
"THA",2.22958268152784,2.07822601598155,2.44915692572942,95.3686742126869,91.3690056902481,299.496084226291,"march",TRUE
"TUR",85.2815375684399,79.4921451112942,93.6802524091503,25543.3584121365,19857.8709677419,154438.971852606,"march",TRUE
"TWN",3.34437402229176,3.11733902397232,3.67373538859413,2.44629296734264,2.41935525579674,2.5831546082983,"march",TRUE
"UKR",34.5585315636815,32.212503247714,37.961932348806,13202.4647523824,12024.3724549338,20616.7303080554,"march",TRUE
"USA",695.629796636686,648.406516986243,764.136960827578,63588.1440157429,58514.1726039037,101879.303130438,"march",TRUE
"VCT",1.11479134076392,1.03911300799077,1.22457846286471,6.24006574628116,6.19354838709677,6.45690774664507,"march",TRUE
"ZAF",24.5254094968062,22.860486175797,26.9407261830236,4246.9376621363,3733.26201779133,4916.64521558091,"march",TRUE
"ARE",0,0,0,1962.19584930961,1959.7333354814,1980.179482998,"april",FALSE
"AUT",0,0,0,2441.21324789889,2421.36666666667,2905.18175745687,"april",FALSE
"BEL",0,0,0,5611.18689920474,3592.5333374117,6986.6881362763,"april",FALSE
"BGD",0,0,0,5742.17602178403,5457.9285741326,6094.46358099003,"april",FALSE
"BGR",0,0,0,6213.75091600499,5584.9477738,6994.67215162819,"april",FALSE
"BHR",0,0,0,1178.18594546371,1084.9286057741,1338.5053467262,"april",FALSE
"BLR",0,0,0,1775.07123239142,1539.89085998601,2039.12540385149,"april",FALSE
"BMU",0,0,0,NA,NA,NA,"april",FALSE
"BRB",0,0,0,7.32008976398098,6.76670260673672,9.4074431486607,"april",FALSE
"BRN",0,0,0,NA,NA,NA,"april",FALSE
"CAN",0,0,0,8023.16944671488,7986.61988132849,8157.49970260891,"april",FALSE
"CHE",0,0,0,2012.50199624005,1965.21708335418,2111.1780854296,"april",FALSE
"CHN",0,0,0,15.9122193520533,15.1666666666667,48.8784665454787,"april",FALSE
"CYP",0,0,0,650.222445990872,645.633333453137,669.649453244644,"april",FALSE
"CZE",0,0,0,5390.77686576754,4833.54921702535,6063.55958071704,"april",FALSE
"DEU",0,0,0,42135.1773873147,30902.1265947403,49386.7109714513,"april",FALSE
"DNK",0,0,0,665.312175884651,665.133334487651,666.770422760671,"april",FALSE
"EGY",0,0,0,3561.54923166386,3202.34866117282,3993.31118158476,"april",FALSE
"ESP",0,0,0,8205.92001474686,7990.8,9463.68804908187,"april",FALSE
"EST",0,0,0,522.761139847519,519.833333333333,543.94230825748,"april",FALSE
"FIN",0,0,0,312.858335555102,311.866666684969,320.096264930026,"april",FALSE
"FRA",0,0,0,208595.899662313,51352.1730942162,1772062.98152172,"april",FALSE
"GBR",NA,NA,NA,NA,NA,NA,"april",FALSE
"GGY",0,0,0,NA,NA,NA,"april",FALSE
"GIB",0,0,0,NA,NA,NA,"april",FALSE
"GRC",0,0,0,5403.73269881902,4899.46564241289,6053.42046414236,"april",FALSE
"HKG",0,0,0,NA,NA,NA,"april",FALSE
"HRV",0,0,0,3255.7831817166,2925.08499964742,3665.61505655302,"april",FALSE
"HUN",0,0,0,12170.8670837084,10922.4517122867,13700.6394015404,"april",FALSE
"IMN",0,0,0,NA,NA,NA,"april",FALSE
"IND",0,0,0,543367.925992178,231443.466666667,756653.130639424,"april",FALSE
"IRL",0,0,0,537.547661324597,483.951306646246,607.083738130741,"april",FALSE
"IRQ",0,0,0,7187.62545116778,7142.5,7327.62069195868,"april",FALSE
"ISL",0,0,0,9.14373824842342,8.90003191594285,10.2481953016941,"april",FALSE
"ISR",0,0,0,210.076043339043,181.546003807059,265.230403698331,"april",FALSE
"ITA",0,0,0,25503.3137459683,18347.0682195619,29658.4291043667,"april",FALSE
"JEY",0,0,0,NA,NA,NA,"april",FALSE
"JOR",0,0,0,4360.07451213648,4052.06904914803,4713.4670202605,"april",FALSE
"JPN",0,0,0,3970.55252124778,3954.13594009891,4481.90561752441,"april",FALSE
"KAZ",0,0,0,2710.69306121319,2602.23333333333,2923.42180917963,"april",FALSE
"KEN",0,0,0,1424.8284978637,1256.82596103567,1620.86669341741,"april",FALSE
"KOR",0,0,0,634.612964796381,633.16666781037,643.756716802816,"april",FALSE
"KWT",0,0,0,1557.8396452474,1396.26674913335,1843.65279578778,"april",FALSE
"LBN",0,0,0,3296.33358979961,3027.11165550713,3548.43138029254,"april",FALSE
"LCA",0,0,0,13.140755834748,10.4871620477723,24.4630024811071,"april",FALSE
"LTU",0,0,0,1094.14102721552,1044.37242136999,1182.99934993439,"april",FALSE
"LUX",0,0,0,193.35378359913,185.634554291465,213.429742065988,"april",FALSE
"LVA",0,0,0,576.624079196679,540.562898934487,651.444729681804,"april",FALSE
"MAR",0,0,0,509.962256502444,505.066666666667,548.46773283432,"april",FALSE
"MEX",0,0,0,22465.8550137446,21250.5400701977,26837.3894201462,"april",FALSE
"MLT",0,0,0,42.6401510409724,41.96666666671,46.9466848868899,"april",FALSE
"MYS",0,0,0,3863.30329027185,3460.90516788146,4338.47264455695,"april",FALSE
"NLD",0,0,0,7713.12890599168,7672.23333333333,8234.39103924816,"april",FALSE
"NOR",0,0,0,566.422802580501,563.033339414779,585.518823698358,"april",FALSE
"POL",0,0,0,32701.2588577629,29368.8844260973,36748.458806846,"april",FALSE
"PRI",0,0,0,NA,NA,NA,"april",FALSE
"PRT",0,0,0,495.472606837781,492.393163466968,506.510402023998,"april",FALSE
"QAT",0,0,0,3980.67435996711,2927.44257548644,5453.90170759394,"april",FALSE
"ROU",0,0,0,9452.79733720866,8496.88683736997,10730.7932899215,"april",FALSE
"RUS",0,0,0,24094.8946444988,22569.2982537331,28339.5193344201,"april",FALSE
"SAU",0,0,0,998.306657362343,911.866670451385,1118.7917711504,"april",FALSE
"SEN",0,0,0,89.0984940410059,69.6744890336057,116.203151298162,"april",FALSE
"SGP",0,0,0,30.4644708413813,25.4705910621768,98.8892789766607,"april",FALSE
"SRB",0,0,0,3051.30676160694,2965.36666666667,3374.05155336824,"april",FALSE
"SVK",0,0,0,5019.23441552876,4413.57135183436,5783.031284774,"april",FALSE
"SVN",0,0,0,827.629907223852,823.00209983087,847.973664810508,"april",FALSE
"SWE",0,0,0,6252.39339363559,5835.56303111345,6945.37871464425,"april",FALSE
"THA",0,0,0,3696.35941641379,2860.31971932048,4930.5233363424,"april",FALSE
"TUR",0,0,0,54432.1223670316,50113.6333333333,78514.7730717552,"april",FALSE
"TWN",0,0,0,NA,NA,NA,"april",FALSE
"UKR",0,0,0,23021.4572956261,22082.3764866083,24621.094804397,"april",FALSE
"USA",0,0,0,62934.9298648546,62825.3666666667,63005.7158615361,"april",FALSE
"VCT",0,0,0,4.65843847559798,3.86722348976074,7.8047548053233,"april",FALSE
"ZAF",0,0,0,3773.27820558565,3392.6595736588,4246.34986780591,"april",FALSE
"ARE",46.6282340018788,43.4770295413374,51.0682664725737,1962.19584930961,1959.7333354814,1980.179482998,"april",TRUE
"AUT",30.4240959444883,28.3679909064046,33.3211384076367,2441.21324789889,2421.36666666667,2905.18175745687,"april",TRUE
"BEL",81.0206902869524,75.5451931746643,88.7356403246848,5611.18689920474,3592.5333374117,6986.6881362763,"april",TRUE
"BGD",0.661393390097571,0.616695454487056,0.72437257407906,5742.17602178403,5457.9285741326,6094.46358099003,"april",TRUE
"BGR",2.97627025543907,2.77512954519175,3.25967658335577,6213.75091600499,5584.9477738,6994.67215162819,"april",TRUE
"BHR",16.5348347524393,15.4173863621764,18.1093143519765,1178.18594546371,1084.9286057741,1338.5053467262,"april",TRUE
"BLR",4.62975373068299,4.31686818140939,5.07060801855342,1775.07123239142,1539.89085998601,2039.12540385149,"april",TRUE
"BMU",1.98418017029271,1.85008636346117,2.17311772223718,NA,NA,NA,"april",TRUE
"BRB",3.63766364553664,3.39182499967881,3.98404915743483,7.32008976398098,6.76670260673672,9.4074431486607,"april",TRUE
"BRN",0.330696695048785,0.308347727243528,0.36218628703953,NA,NA,NA,"april",TRUE
"CAN",44.3133571365372,41.3185954506327,48.532962463297,8023.16944671488,7986.61988132849,8157.49970260891,"april",TRUE
"CHE",107.145729195806,99.9046636269031,117.348357000808,2012.50199624005,1965.21708335418,2111.1780854296,"april",TRUE
"CHN",5.95254051087814,5.5502590903835,6.51935316671154,15.9122193520533,15.1666666666667,48.8784665454787,"april",TRUE
"CYP",18.519014922732,17.2674727256376,20.2824320742137,650.222445990872,645.633333453137,669.649453244644,"april",TRUE
"CZE",12.2357777168051,11.4088659080105,13.4008926204626,5390.77686576754,4833.54921702535,6063.55958071704,"april",TRUE
"DEU",406.756934910006,379.267704509539,445.489133058622,42135.1773873147,30902.1265947403,49386.7109714513,"april",TRUE
"DNK",23.4794653484638,21.8926886342905,25.7152263798066,665.312175884651,665.133334487651,666.770422760671,"april",TRUE
"EGY",0.992090085146356,0.925043181730584,1.08655886111859,3561.54923166386,3202.34866117282,3993.31118158476,"april",TRUE
"ESP",140.876792090783,131.356131805743,154.29135827884,8205.92001474686,7990.8,9463.68804908187,"april",TRUE
"EST",3.96836034058542,3.70017272692234,4.34623544447436,522.761139847519,519.833333333333,543.94230825748,"april",TRUE
"FIN",23.8101620435125,22.201036361534,26.0774126668461,312.858335555102,311.866666684969,320.096264930026,"april",TRUE
"FRA",186.182239312466,173.599770438106,203.910879603255,208595.899662313,51352.1730942162,1772062.98152172,"april",TRUE
"GBR",NA,NA,NA,NA,NA,NA,"april",TRUE
"GGY",34.7231529801225,32.3765113605704,38.0295601391506,NA,NA,NA,"april",TRUE
"GIB",1.32278678019514,1.23339090897411,1.44874514815812,NA,NA,NA,"april",TRUE
"GRC",12.8971711069026,12.0255613624976,14.1252651945417,5403.73269881902,4899.46564241289,6053.42046414236,"april",TRUE
"HKG",28.7706124692443,26.8262522701869,31.5102069724391,NA,NA,NA,"april",TRUE
"HRV",3.63766364553664,3.39182499967881,3.98404915743483,3255.7831817166,2925.08499964742,3665.61505655302,"april",TRUE
"HUN",27.1171289940004,25.2845136339693,29.6992755372414,12170.8670837084,10922.4517122867,13700.6394015404,"april",TRUE
"IMN",13.889261192049,12.9506045442282,15.2118240556602,NA,NA,NA,"april",TRUE
"IND",52.2500778177081,48.7189409044774,57.2254333522457,543367.925992178,231443.466666667,756653.130639424,"april",TRUE
"IRL",139.554005310587,130.122740896769,152.842613130682,537.547661324597,483.951306646246,607.083738130741,"april",TRUE
"IRQ",0.661393390097571,0.616695454487056,0.72437257407906,7187.62545116778,7142.5,7327.62069195868,"april",TRUE
"ISL",4.62975373068299,4.31686818140939,5.07060801855342,9.14373824842342,8.90003191594285,10.2481953016941,"april",TRUE
"ISR",26.125038908854,24.3594704522387,28.6127166761229,210.076043339043,181.546003807059,265.230403698331,"april",TRUE
"ITA",152.45117641749,142.148302259266,166.967878325223,25503.3137459683,18347.0682195619,29658.4291043667,"april",TRUE
"JEY",57.2105282434399,53.3441568131303,62.6582276578387,NA,NA,NA,"april",TRUE
"JOR",0.992090085146356,0.925043181730584,1.08655886111859,4360.07451213648,4052.06904914803,4713.4670202605,"april",TRUE
"JPN",30.4240959444883,28.3679909064046,33.3211384076367,3970.55252124778,3954.13594009891,4481.90561752441,"april",TRUE
"KAZ",0.661393390097571,0.616695454487056,0.72437257407906,2710.69306121319,2602.23333333333,2923.42180917963,"april",TRUE
"KEN",1.65348347524393,1.54173863621764,1.81093143519765,1424.8284978637,1256.82596103567,1620.86669341741,"april",TRUE
"KOR",8.26741737621964,7.7086931810882,9.05465717598825,634.612964796381,633.16666781037,643.756716802816,"april",TRUE
"KWT",2.64557356039028,2.46678181794822,2.89749029631624,1557.8396452474,1396.26674913335,1843.65279578778,"april",TRUE
"LBN",4.96045042573178,4.62521590865292,5.43279430559295,3296.33358979961,3027.11165550713,3548.43138029254,"april",TRUE
"LCA",0.330696695048785,0.308347727243528,0.36218628703953,13.140755834748,10.4871620477723,24.4630024811071,"april",TRUE
"LTU",25.1329488237077,23.4344272705081,27.5261578150043,1094.14102721552,1044.37242136999,1182.99934993439,"april",TRUE
"LUX",17.1962281425368,16.0340818166635,18.8336869260556,193.35378359913,185.634554291465,213.429742065988,"april",TRUE
"LVA",16.2041380573905,15.1090386349329,17.747128064937,576.624079196679,540.562898934487,651.444729681804,"april",TRUE
"MAR",1.65348347524393,1.54173863621764,1.81093143519765,509.962256502444,505.066666666667,548.46773283432,"april",TRUE
"MEX",0.992090085146356,0.925043181730584,1.08655886111859,22465.8550137446,21250.5400701977,26837.3894201462,"april",TRUE
"MLT",9.59020415641478,8.94208409006231,10.5034023241464,42.6401510409724,41.96666666671,46.9466848868899,"april",TRUE
"MYS",12.2357777168051,11.4088659080105,13.4008926204626,3863.30329027185,3460.90516788146,4338.47264455695,"april",TRUE
"NLD",165.017650829344,153.86551589452,180.730957232725,7713.12890599168,7672.23333333333,8234.39103924816,"april",TRUE
"NOR",25.4636455187565,23.7427749977517,27.8883441020438,566.422802580501,563.033339414779,585.518823698358,"april",TRUE
"POL",86.6425341027818,80.7871045378043,94.8928072043568,32701.2588577629,29368.8844260973,36748.458806846,"april",TRUE
"PRI",0.992090085146356,0.925043181730584,1.08655886111859,NA,NA,NA,"april",TRUE
"PRT",31.7468827246834,29.6013818153787,34.7698835557948,495.472606837781,492.393163466968,506.510402023998,"april",TRUE
"QAT",67.792822485001,63.2112840849232,74.2481888431036,3980.67435996711,2927.44257548644,5453.90170759394,"april",TRUE
"ROU",52.2500778177081,48.7189409044774,57.2254333522457,9452.79733720866,8496.88683736997,10730.7932899215,"april",TRUE
"RUS",28.4399157741956,26.5179045429434,31.1480206853996,24094.8946444988,22569.2982537331,28339.5193344201,"april",TRUE
"SAU",5.29114712078057,4.93356363589645,5.79498059263248,998.306657362343,911.866670451385,1118.7917711504,"april",TRUE
"SEN",3.30696695048786,3.08347727243528,3.6218628703953,89.0984940410059,69.6744890336057,116.203151298162,"april",TRUE
"SGP",25.7943422138053,24.0511227249952,28.2505303890833,30.4644708413813,25.4705910621768,98.8892789766607,"april",TRUE
"SRB",5.95254051087814,5.5502590903835,6.51935316671154,3051.30676160694,2965.36666666667,3374.05155336824,"april",TRUE
"SVK",5.95254051087814,5.5502590903835,6.51935316671154,5019.23441552876,4413.57135183436,5783.031284774,"april",TRUE
"SVN",1.32278678019514,1.23339090897411,1.44874514815812,827.629907223852,823.00209983087,847.973664810508,"april",TRUE
"SWE",22.1566785682686,20.6592977253164,24.2664812316485,6252.39339363559,5835.56303111345,6945.37871464425,"april",TRUE
"THA",1.98418017029271,1.85008636346117,2.17311772223718,3696.35941641379,2860.31971932048,4930.5233363424,"april",TRUE
"TUR",71.0997894354889,66.2947613573585,77.8700517134989,54432.1223670316,50113.6333333333,78514.7730717552,"april",TRUE
"TWN",4.96045042573178,4.62521590865292,5.43279430559295,NA,NA,NA,"april",TRUE
"UKR",19.1804083128296,17.8841681801246,21.0068046482927,23021.4572956261,22082.3764866083,24621.094804397,"april",TRUE
"USA",453.385168911885,422.744734050877,496.557399531195,62934.9298648546,62825.3666666667,63005.7158615361,"april",TRUE
"VCT",0.661393390097571,0.616695454487056,0.72437257407906,4.65843847559798,3.86722348976074,7.8047548053233,"april",TRUE
"ZAF",15.2120479722441,14.1839954532023,16.6605692038184,3773.27820558565,3392.6595736588,4246.34986780591,"april",TRUE
